Latitude,Longitude,Region,Subregion,Error
-8.5671212,32.1263051,Rukwa,Sumbawanga,0
-8.88365561,33.29386408,Mbeya,Mbeya,0
-5.05471446,39.72739885,Kaskazini Pemba,Wete,0
-10.91473292,38.27528972,Mtwara,Nanyumbu,0
-9.36250517,34.79371868,Njombe,Njombe,0
-10.84776068,39.69934103,Mtwara,Tandahimba,0
-3.3869957,36.67060159,Arusha,Arusha,0
-6.17156538,39.22342265,Mjini Magharibi,Mjini,0
-3.37151034,36.68294249,Arusha,Arusha,0
-5.70113997,34.49584349,Singida,Manyoni,0
-6.23988624,39.5290443,Kusini Unguja,Kusini,0
-2.47184118,32.38690731,Mwanza,Sengerema,0
-3.30273989,37.12636021,Kilimanjaro,Hai,0
-10.78500557,38.61812398,Mtwara,Masasi,0
-4.34980369,34.43451596,Singida,Iramba,0
-7.70105615,31.28275349,Rukwa,Nkasi,0
-2.91245491,32.76671526,Mwanza,Sengerema,0
-6.53673181,38.99625437,Pwani,Bagamoyo,0
-8.04794301,35.46855488,Iringa,Iringa,0
-7.95012312,31.60317711,Rukwa,Sumbawanga,0
-3.2902314,37.37396764,Kilimanjaro,Moshi,0
-2.46187548,32.38935031,Mwanza,Sengerema,0
-4.90621496,35.78076771,Dodoma,Kondoa,0
-4.48112301,34.19247681,Singida,Iramba,0
-5.6188922,32.74549607,Tabora,Sikonge,0
-11.02966048,39.25608632,Mtwara,Masasi,0
-6.16703688,35.88922572,Dodoma,Dodoma,0
-6.14582829,39.32852935,Kusini Unguja,Kati,0
-10.64152692,38.84613551,Mtwara,Masasi,0
-10.91407235,38.29116561,Mtwara,Nanyumbu,0
-7.11633272,37.80516688,Morogoro,Morogoro,0
-6.34200137,31.06302316,Katavi,Mpanda,0
-3.34488751,37.57880964,Kilimanjaro,Moshi,0
-8.3554669,31.83600023,Rukwa,Sumbawanga,0
-3.21026426,33.72567517,Simiyu,Maswa,0
-7.74840978,35.71653061,Iringa,Iringa,0
-3.2512244,30.90740879,Kigoma,Kakonko,0
-4.13167784,33.46936245,Tabora,Igunga,0
-7.91077965,39.6702213,Pwani,Mafia,0
-3.82655274,30.63726958,Kigoma,Kibondo,0
-3.35432817,37.33341424,Kilimanjaro,Moshi,0
-2.56211109,32.92308705,Mwanza,Nyamangana,0
-10.71545873,39.99405957,Mtwara,Mtwara,0
-3.24441409,33.43333307,Mwanza,Kwimba,0
-10.68663251,39.59156717,Mtwara,Tandahimba,0
-6.33369813,31.07949901,Katavi,Mpanda,0
-7.78652458,31.68340074,Rukwa,Sumbawanga,0
-6.77357951,36.64744443,Morogoro,Kilosa,0
-4.36872087,35.07074222,Manyara,Hanang,0
-7.55714818,31.0229319,Rukwa,Nkasi,0
-6.92689047,37.77160806,Morogoro,Morogoro,0
-2.55894215,32.92318345,Mwanza,Nyamangana,0
-6.19482152,39.22594908,Mjini Magharibi,Mjini,0
-3.10250125,37.59205914,Kilimanjaro,Rombo,0
-10.36246475,40.10346754,Mtwara,Mtwara,0
-4.8215387,34.75207396,Singida,Singida,0
-3.42415534,36.69790136,Arusha,Arusha,0
-7.97988049,31.63692515,Rukwa,Sumbawanga,0
-3.28026744,31.66959392,Geita,Bukombe,0
-4.45871646,29.81263974,Kigoma,Buhigwe,0
-1.69759698,34.29231207,Mara,Serengeti,0
-3.10356787,37.59165289,Kilimanjaro,Rombo,0
-2.66885275,32.98290573,Mwanza,Misungwi,0
-7.79757035,35.78393317,Iringa,Iringa,0
-2.52543191,32.90240367,Mwanza,Nyamangana,0
-10.85931134,39.78008538,Mtwara,Tandahimba,0
-3.95212527,35.44049058,Manyara,Mbulu,0
-6.81687352,30.48979203,Katavi,Mpanda,0
-1.40590041,33.70514985,Mwanza,Ukerewe,0
-2.87700356,37.36781116,Arusha,Longido,0
-5.24620567,39.78151191,Kusini Pemba,Chake Chake,0
-4.46109654,29.80932548,Kigoma,Buhigwe,0
-6.88118383,39.28640058,Dar es Salaam,Temeke,0
-1.22944621,30.95163519,Kagera,Kyerwa,0
-3.30662462,37.12889224,Kilimanjaro,Hai,0
-4.84921432,29.74222569,Kigoma,Kigoma,0
-6.74588595,38.93410511,Pwani,Kibaha,0
-5.69418179,34.49566478,Singida,Manyoni,0
-3.67160349,33.43486474,Shinyanga,Shinyanga,0
-3.35305476,37.46247629,Kilimanjaro,Moshi,0
-2.63969127,32.65659679,Mwanza,Sengerema,0
-11.25867039,34.79193817,Ruvuma,Nyasa,0
-6.74049361,39.22987386,Dar es Salaam,Kinondoni,0
-8.54677303,32.54818365,Songwe,Momba,0
-8.77745717,33.64093872,Mbeya,Mbarali,0
-8.54123118,31.90557821,Rukwa,Sumbawanga,0
-10.41646562,38.80292715,Lindi,Nachingwea,0
-4.3630575,35.07490805,Manyara,Hanang,0
-2.64000971,32.78456821,Mwanza,Sengerema,0
-7.70060003,31.28370122,Rukwa,Nkasi,0
-8.88242015,32.79934419,Songwe,Mbozi,0
-5.67641891,38.4155298,Tanga,Handeni,0
-7.4084755,37.66962205,Morogoro,Morogoro,0
-6.85887263,39.26121425,Dar es Salaam,Temeke,0
-2.87656824,32.24714072,Geita,Geita,0
-7.65708799,35.45464674,Iringa,Iringa,0
-4.47892006,34.19106081,Singida,Iramba,0
-4.81284203,34.22845807,Singida,Ikungi,0
-1.34336068,31.65762173,Kagera,Bukoba,0
-2.57690389,32.13647728,Geita,Geita,0
-10.70293872,39.13228662,Mtwara,Newala,0
-8.76818201,31.84210793,Rukwa,Kalambo,0
-3.3760831,36.84828655,Arusha,Meru,0
-1.36496793,34.086326,Mara,Rorya,0
-7.78110045,35.6924131,Iringa,Iringa,0
-6.17335187,39.2128407,Mjini Magharibi,Mjini,0
-3.6950072,37.42905878,Kilimanjaro,Mwanga,0
-1.56020115,31.6303145,Kagera,Muleba,0
-11.0482194,34.76017653,Ruvuma,Mbinga,0
-4.10023737,32.40643312,Shinyanga,Kahama,0
-7.45307404,31.38733494,Katavi,Mlele,0
-8.06128642,36.00472514,Iringa,Kilolo,0
-6.35070513,31.0700339,Katavi,Mpanda,0
-7.7114273,35.5101219,Iringa,Iringa,0
-2.63584851,33.97198602,Simiyu,Bariadi,0
-8.81366504,33.85416621,Mbeya,Mbarali,0
-2.5765574,32.65339574,Mwanza,Sengerema,0
-8.53085173,31.868803,Rukwa,Kalambo,0
-10.8958628,39.0017902,Mtwara,Masasi,0
-6.58692191,36.07668864,Dodoma,Mpwapwa,0
-4.70028718,38.11969714,Tanga,Korogwe,0
-5.69415903,34.4956783,Singida,Manyoni,0
-1.51192274,33.80686463,Mara,Butiam,0
-7.68101754,36.03957131,Iringa,Kilolo,0
-3.36723639,36.68588263,Arusha,Arusha,0
-2.95812852,33.91676794,Simiyu,Itilima,0
-5.93348728,39.29595669,Kaskazini Unguja,Kaskazini A,0
-4.88702807,29.64447632,Kigoma,Kigoma,0
-6.794144,39.25055705,Dar es Salaam,Kinondoni,0
-7.59992578,36.99753387,Morogoro,Kilosa,0
-3.34056254,37.30180195,Kilimanjaro,Moshi,0
-6.57579777,36.05780241,Dodoma,Mpwapwa,0
-7.04764776,39.02586183,Pwani,Kisarawe,0
-3.37141342,36.67961527,Arusha,Arusha,0
-8.1283768,30.96702347,Rukwa,Nkasi,0
-3.477192,37.57591781,Kilimanjaro,Mwanga,0
-9.17806875,33.81723465,Mbeya,Rungwe,0
-6.14339747,39.21951706,Mjini Magharibi,Mjini,0
-6.17317393,39.22521643,Mjini Magharibi,Mjini,0
-4.77754396,34.91536522,Singida,Singida,0
-7.52993826,36.44172185,Iringa,Kilolo,0
-10.13110817,39.13921236,Lindi,Lindi,0
-6.61765829,39.09667241,Dar es Salaam,Kinondoni,0
-10.50919955,38.99619293,Mtwara,Masasi,0
-5.02966713,34.76327206,Singida,Ikungi,0
-6.76848741,39.26351186,Dar es Salaam,Kinondoni,0
-8.95760685,33.2431602,Mbeya,Mbeya,0
-2.71563059,33.14014587,Mwanza,Misungwi,0
-2.37801289,33.58141148,Simiyu,Busega,0
-8.7526444,34.3836315,Mbeya,Mbarali,0
-4.84832622,34.83888055,Singida,Singida,0
-6.18750909,39.21524228,Mjini Magharibi,Mjini,0
-4.2005937,34.83728914,Singida,Mkalama,0
-1.32439921,31.79060955,Kagera,Bukoba,0
-5.31083749,36.55779692,Manyara,Kiteto,0
-4.821126,39.08718144,Tanga,Mkinga,0
-4.83163843,34.75111743,Singida,Singida,0
-6.8448103,39.27896295,Dar es Salaam,Temeke,0
-7.73517108,35.69098159,Iringa,Iringa,0
-4.61113203,29.78439333,Kigoma,Buhigwe,0
-2.65178535,32.64354616,Mwanza,Sengerema,0
-3.42233396,36.69695543,Arusha,Arusha,0
-4.30920922,35.63307073,Manyara,Babati,0
-10.25076517,38.6949337,Lindi,Nachingwea,0
-3.33940793,35.6744051,Arusha,Karatu,0
-4.98420897,39.83423174,Kaskazini Pemba,Michweni,0
-8.12849939,30.96694801,Rukwa,Nkasi,0
-5.80228966,34.39125786,Singida,Manyoni,0
-11.04045718,37.18235077,Ruvuma,Tunduru,0
-7.79888262,35.84056943,Iringa,Kilolo,0
-2.48649399,32.92365976,Mwanza,Ilemela,0
-7.77503604,31.10262795,Rukwa,Nkasi,0
-4.6401574,38.32428909,Tanga,Lushoto,0
-1.68788454,33.70271659,Mara,Musoma,0
-8.60569309,35.03477365,Iringa,Mufindi,0
-5.08531988,30.56452544,Kigoma,Uvinza,0
-3.2205215,32.66662683,Geita,Nyang'Hwale,0
-7.31191319,35.50944146,Iringa,Iringa,0
-3.27870036,37.0967452,Kilimanjaro,Siha,0
-6.66150648,37.13616899,Morogoro,Kilosa,0
-3.24420363,33.44688973,Simiyu,Maswa,0
-10.93524334,39.23487956,Mtwara,Newala,0
-9.40929409,33.91586266,Mbeya,Rungwe,0
-6.72155204,38.7363732,Pwani,Kibaha,0
-4.39482567,34.52866896,Singida,Iramba,0
-6.20790884,39.3860568,Kusini Unguja,Kati,0
-3.48906492,36.81896841,Arusha,Arusha,0
-7.34652636,38.97943254,Pwani,Mkuranga,0
-1.3602773,34.0741659,Mara,Rorya,0
-3.25200206,33.4323617,Mwanza,Kwimba,0
-4.83878912,29.97728704,Kigoma,Kasulu,0
-4.70035658,38.11960313,Tanga,Korogwe,0
-6.72336956,38.73701254,Pwani,Kibaha,0
-10.098246,34.68724077,Njombe,Ludewa,0
-7.99322862,35.51198619,Iringa,Iringa,0
-4.20140816,30.49005023,Kigoma,Kasulu,0
-9.65624205,33.90283086,Mbeya,Kyela,0
-3.00960276,33.08357587,Mwanza,Misungwi,0
-3.39274935,36.67652859,Arusha,Arusha,0
-8.25617764,31.70047598,Rukwa,Sumbawanga,0
-5.98998644,37.7543036,Morogoro,Mvomero,0
-3.35860937,36.96331225,Arusha,Meru,0
-5.49020609,29.78243361,Kigoma,Uvinza,0
-6.27271968,31.13037349,Katavi,Mlele,0
-2.52508516,32.96644255,Mwanza,Ilemela,0
-6.18769793,39.21535397,Mjini Magharibi,Mjini,0
-7.600733,31.271866,Rukwa,Nkasi,0
-2.45972585,32.91505391,Mwanza,Ilemela,0
-10.79306152,38.32075894,Mtwara,Nanyumbu,0
-5.57764394,36.12819559,Dodoma,Chamwino,0
-6.83694998,39.18625143,Dar es Salaam,Ilala,0
-6.5826032,39.08064053,Pwani,Bagamoyo,0
-10.10590171,39.62103287,Lindi,Lindi,0
-1.81325378,33.39656666,Mara,Musoma,0
-8.37381543,31.71900172,Rukwa,Kalambo,0
-2.62144975,31.83726521,Geita,Chato,0
-8.88301112,33.2926001,Mbeya,Mbeya,0
-8.25591411,35.09261507,Iringa,Mufindi,0
-8.20145336,36.69608407,Morogoro,Ulanga,0
-3.54537834,36.98614273,Manyara,Simanjiro,0
-10.3612822,40.1044532,Mtwara,Mtwara,0
-1.98496186,33.06744048,Mwanza,Ukerewe,0
-9.33686182,34.76615742,Njombe,Njombe,0
-9.02976987,32.46453602,Songwe,Momba,0
-8.83162008,33.40734266,Mbeya,Mbeya,0
-7.97723671,31.62934509,Rukwa,Sumbawanga,0
-11.01474998,39.44330245,Mtwara,Newala,0
-6.26418473,36.86813022,Morogoro,Gairo,0
-6.15632129,39.21349557,Mjini Magharibi,Mjini,0
-10.48922152,39.0272002,Mtwara,Masasi,0
-7.8554678,31.1767315,Rukwa,Nkasi,0
-7.78568306,31.68299458,Rukwa,Sumbawanga,0
-3.8266611,32.68357903,Shinyanga,Kahama,0
-6.75871644,36.47036235,Dodoma,Mpwapwa,0
-4.10959584,35.1668814,Manyara,Mbulu,0
-4.93023976,34.94191272,Singida,Ikungi,0
-4.12355868,34.81639463,Singida,Mkalama,0
-3.37290281,36.66479399,Arusha,Arusha,0
-5.98190685,35.44167866,Dodoma,Bahi,0
-2.53866517,32.2379529,Mwanza,Sengerema,0
-8.52062743,32.03553018,Rukwa,Sumbawanga,0
-2.55455142,30.60490943,Kagera,Ngara,0
-9.33880266,34.76909735,Njombe,Njombe,0
-7.48157037,31.48232368,Rukwa,Sumbawanga,0
-10.28122597,40.19015152,Mtwara,Mtwara,0
-2.45880746,32.91686199,Mwanza,Ilemela,0
-7.11904687,37.80400823,Morogoro,Morogoro,0
-9.2398682,33.3389355,Mbeya,Mbeya,0
-10.68369124,38.87804577,Mtwara,Masasi,0
-4.9055818,35.77956941,Dodoma,Kondoa,0
-5.69584241,36.63138608,Manyara,Kiteto,0
-9.27812001,33.3672644,Mbeya,Mbeya,0
-3.37141044,37.34038479,Kilimanjaro,Moshi,0
-6.8584481,39.23373304,Dar es Salaam,Ilala,0
-1.4982679,33.81420007,Mara,Butiam,0
-1.84264815,31.14235261,Kagera,Karagwe,0
-11.02920223,39.25458266,Mtwara,Masasi,0
-10.27678159,40.16491684,Mtwara,Mtwara,0
-6.34118782,31.06351263,Katavi,Mpanda,0
-7.90046157,31.59553528,Rukwa,Sumbawanga,0
-6.67963135,39.20523588,Dar es Salaam,Kinondoni,0
-10.90432878,38.29934217,Mtwara,Nanyumbu,0
-5.97545013,39.29570991,Kaskazini Unguja,Kaskazini B,0
-6.92289254,39.2575489,Dar es Salaam,Temeke,0
-4.80387092,34.2314113,Singida,Ikungi,0
-3.66749249,35.59665126,Arusha,Karatu,0
-5.07558208,39.10336528,Tanga,Tanga,0
-5.27235177,39.7710182,Kusini Pemba,Chake Chake,0
-5.24569982,39.76819199,Kusini Pemba,Chake Chake,0
-2.58027566,32.13368674,Geita,Geita,0
-10.79585684,39.59681868,Mtwara,Tandahimba,0
-8.24022111,35.44063772,Iringa,Mufindi,0
-10.66554781,38.75018633,Mtwara,Masasi,0
-2.54140419,30.60856479,Kagera,Ngara,0
-4.67833416,34.90159985,Singida,Singida,0
-6.79281446,39.24028683,Dar es Salaam,Kinondoni,0
-3.97052191,32.64843594,Shinyanga,Kahama,0
-2.64404628,33.96825938,Simiyu,Bariadi,0
-6.14774754,35.7354314,Dodoma,Dodoma,0
-4.09268972,34.72685066,Singida,Mkalama,0
-6.92325914,39.25714172,Dar es Salaam,Temeke,0
-5.44422399,38.03356088,Tanga,Handeni,0
-1.96005495,35.35670559,Arusha,Ngorongoro,0
-3.04249667,35.4821368,Arusha,Ngorongoro,0
-9.36727025,34.79541701,Njombe,Njombe,0
-3.35362423,37.56974103,Kilimanjaro,Moshi,0
-3.16285042,33.30423053,Mwanza,Kwimba,0
-10.83312115,34.88485525,Ruvuma,Mbinga,0
-11.11463395,38.47240218,Mtwara,Nanyumbu,0
-3.82545466,30.63776413,Kigoma,Kibondo,0
-5.24674316,39.76674765,Kusini Pemba,Chake Chake,0
-7.84958384,35.07776551,Iringa,Iringa,0
-3.2153823,36.86084784,Arusha,Meru,0
-8.04990991,31.50523173,Rukwa,Sumbawanga,0
-5.93023629,39.29650852,Kaskazini Unguja,Kaskazini A,0
-10.97979949,35.60968168,Ruvuma,Songea,0
-2.64061066,32.65826913,Mwanza,Sengerema,0
-6.76569858,38.98200339,Pwani,Kibaha,0
-8.9164321,33.5349685,Mbeya,Mbeya,0
-2.50275634,32.88878967,Mwanza,Ilemela,0
-3.39190931,36.76328793,Arusha,Arusha,0
-4.83811018,38.39747396,Tanga,Lushoto,0
-6.18741676,39.21496413,Mjini Magharibi,Mjini,0
-10.98750247,35.62958404,Ruvuma,Songea,0
-6.81358908,30.48797581,Katavi,Mpanda,0
-2.62074003,31.83707619,Geita,Chato,0
-5.06056898,39.73344608,Kaskazini Pemba,Wete,0
-2.48449545,32.98552346,Mwanza,Ilemela,0
-6.16964631,39.19808851,Mjini Magharibi,Mjini,0
-10.95695922,39.34335547,Mtwara,Newala,0
-4.07166103,35.26423901,Manyara,Mbulu,0
-2.76211534,33.62763269,Mwanza,Magu,0
-3.74866041,33.12584562,Shinyanga,Shinyanga,0
-3.74310253,37.66395382,Kilimanjaro,Mwanga,0
-1.55559266,31.64192331,Kagera,Muleba,0
-8.28855139,35.30660574,Iringa,Mafinga,0
-3.36300848,36.71739,Arusha,Arusha,0
-3.31723095,36.70748611,Arusha,Arusha,0
-7.06029184,39.0034244,Pwani,Kisarawe,0
-9.22130778,33.64099446,Mbeya,Rungwe,0
-4.6065797,34.65926341,Singida,Singida,0
-3.99358799,33.38465636,Tabora,Igunga,0
-7.94255779,35.7894983,Iringa,Kilolo,0
-5.02251567,32.81959873,Tabora,Tabora,0
-9.44265303,33.55590895,Songwe,Ileje,0
-10.27451376,40.16657914,Mtwara,Mtwara,0
-2.84359154,33.08471453,Mwanza,Misungwi,0
-3.03285323,33.25239706,Mwanza,Kwimba,0
-3.35889274,33.55076747,Shinyanga,Kishapu,0
-11.09807204,39.3090232,Mtwara,Masasi,0
-2.49025586,32.91209508,Mwanza,Ilemela,0
-4.19310297,33.13189382,Tabora,Nzega,0
-1.45218485,31.06269439,Kagera,Karagwe,0
-6.41333773,39.54833362,Kusini Unguja,Kusini,0
-8.83105994,33.40287801,Mbeya,Mbeya,0
-7.75233217,35.67874948,Iringa,Iringa,0
-2.70325068,33.49011789,Mwanza,Magu,0
-6.14235118,39.33053308,Kusini Unguja,Kati,0
-2.48759593,32.92378414,Mwanza,Ilemela,0
-5.88967407,35.19391148,Singida,Manyoni,0
-4.18664387,34.24465161,Singida,Iramba,0
-8.52583049,32.03565915,Rukwa,Sumbawanga,0
-9.40854024,33.9170048,Mbeya,Rungwe,0
-6.74266528,36.09226886,Dodoma,Mpwapwa,0
-4.35865441,35.07828671,Manyara,Hanang,0
-5.20515862,38.70744879,Tanga,Muhenza,0
-3.12114554,33.50835078,Simiyu,Maswa,0
-4.40879716,34.75675912,Singida,Mkalama,0
-4.84677792,29.74531925,Kigoma,Kigoma,0
-6.88616527,39.26872973,Dar es Salaam,Temeke,0
-6.31226959,35.50032352,Dodoma,Bahi,0
-8.41150781,35.36556408,Iringa,Mufindi,0
-8.63418999,33.1505912,Songwe,Songwe,0
-8.90604389,33.4634399,Mbeya,Mbeya,0
-5.22926027,35.17732234,Dodoma,Chemba,0
-4.46071878,35.68922979,Manyara,Babati,0
-5.03704619,38.88127516,Tanga,Muhenza,0
-9.77152895,39.60196309,Lindi,Lindi,0
-5.24618487,39.78146155,Kusini Pemba,Chake Chake,0
-10.68432707,39.59323728,Mtwara,Tandahimba,0
-6.43483997,31.01892949,Katavi,Mlele,0
-1.97801851,32.91408399,Mwanza,Ukerewe,0
-2.62667413,31.83730414,Geita,Chato,0
-1.2458927,31.66448228,Kagera,Missenyi,0
-10.85906793,39.78029343,Mtwara,Tandahimba,0
-8.84819111,34.82280027,Njombe,Makambako,0
-5.18550904,38.70026673,Tanga,Muhenza,0
-3.26304788,37.61412718,Kilimanjaro,Rombo,0
-8.83060301,33.40691078,Mbeya,Mbeya,0
-5.93248239,39.29612457,Kaskazini Unguja,Kaskazini A,0
-5.75002294,34.82844552,Singida,Manyoni,0
-2.48705161,32.98692452,Mwanza,Ilemela,0
-6.08774508,39.33021959,Kusini Unguja,Kati,0
-4.87759291,31.58209267,Tabora,Kaliua,0
-8.76871697,31.94923013,Rukwa,Kalambo,0
-2.40436468,32.32875971,Mwanza,Sengerema,0
-5.23642259,39.78100388,Kusini Pemba,Chake Chake,0
-2.91169091,32.16465991,Geita,Geita,0
-2.82134773,33.58010005,Mwanza,Kwimba,0
-2.68150861,30.58024027,Kagera,Ngara,0
-3.36036085,37.02878897,Arusha,Meru,0
-2.60968654,32.07072225,Geita,Geita,0
-10.60996403,38.81282432,Mtwara,Masasi,0
-10.61283714,35.60633645,Ruvuma,Songea,0
-6.69680235,39.20613425,Dar es Salaam,Kinondoni,0
-5.06463358,34.90409609,Singida,Ikungi,0
-3.21401915,37.26086107,Kilimanjaro,Hai,0
-5.06448502,34.90391985,Singida,Ikungi,0
-3.12012649,33.49229271,Simiyu,Maswa,0
-1.56765228,31.1525113,Kagera,Karagwe,0
-8.37119073,31.71743378,Rukwa,Kalambo,0
-9.15346497,33.48421442,Mbeya,Rungwe,0
-7.7766956,31.1017495,Rukwa,Nkasi,0
-6.64347845,38.35284911,Pwani,Bagamoyo,0
-5.12817409,39.09793388,Tanga,Tanga,0
-6.24122395,39.53029405,Kusini Unguja,Kusini,0
-6.8440501,39.23679909,Dar es Salaam,Ilala,0
-2.55992692,32.92368893,Mwanza,Nyamangana,0
-6.74587566,38.93313559,Pwani,Kibaha,0
-3.60744182,36.7127034,Manyara,Simanjiro,0
-3.37338319,36.65832886,Arusha,Arusha,0
-4.61282303,29.78233701,Kigoma,Buhigwe,0
-1.79294176,34.73271143,Mara,Serengeti,0
-8.28683057,35.30856375,Iringa,Mafinga,0
-9.95448844,39.32938085,Lindi,Lindi,0
-2.50256009,33.54747742,Mwanza,Magu,0
-2.91298948,32.76571789,Mwanza,Sengerema,0
-3.68650824,30.59106334,Kigoma,Kibondo,0
-2.53297909,33.19786719,Mwanza,Magu,0
-7.47995846,31.18818934,Rukwa,Nkasi,0
-7.797343333,35.68892167,Iringa,Iringa,0
-6.42142579,31.0221331,Katavi,Mlele,0
-6.83684884,39.18640317,Dar es Salaam,Ilala,0
-2.31685576,32.68399501,Mwanza,Ukerewe,0
-6.81217146,39.24438232,Dar es Salaam,Kinondoni,0
-6.89619177,37.49601845,Morogoro,Mvomero,0
-8.17343432,36.3352024,Morogoro,Kilombero,0
-6.84470502,39.23458185,Dar es Salaam,Ilala,0
-2.01625,33.8805089,Mara,Bunda,0
-8.57047956,33.45200747,Mbeya,Chunya,0
-7.83495411,38.39306187,Pwani,Rufiji,0
-8.3032033,35.29838433,Iringa,Mafinga,0
-5.60368114,36.563531,Manyara,Kiteto,0
-5.49042054,29.7825617,Kigoma,Uvinza,0
-10.79218739,38.31683556,Mtwara,Nanyumbu,0
-2.49101325,32.91043564,Mwanza,Ilemela,0
-9.33679127,34.76602712,Njombe,Njombe,0
-4.89426922,38.57631249,Tanga,Korogwe,0
-9.3003491,34.77674401,Njombe,Njombe,0
-8.41199432,35.36516646,Iringa,Mufindi,0
-6.83675121,39.1853348,Dar es Salaam,Ilala,0
-7.68107593,36.03961157,Iringa,Kilolo,0
-7.25576192,31.39915311,Katavi,Mlele,0
-3.64431286,33.39572217,Shinyanga,Shinyanga,0
-4.94366383,38.91592756,Tanga,Mkinga,0
-6.81383959,37.68183418,Morogoro,Morogoro,0
-9.49122269,33.272762,Songwe,Ileje,0
-5.085275,30.56423312,Kigoma,Uvinza,0
-4.73476469,34.92393701,Singida,Singida,0
-5.2627409,39.78509616,Kusini Pemba,Chake Chake,0
-2.46626508,33.63663995,Simiyu,Busega,0
-10.22733955,40.22238221,Mtwara,Mtwara,0
-7.99469328,31.79408069,Rukwa,Sumbawanga,0
-10.4421463,36.05885001,Ruvuma,Namtumbo,0
-4.34538418,32.88542462,Tabora,Nzega,0
-4.73312436,34.92604835,Singida,Singida,0
-10.79345395,39.42279045,Mtwara,Tandahimba,0
-3.28172699,32.87878612,Shinyanga,Shinyanga,0
-10.69244219,39.80363217,Mtwara,Mtwara,0
-9.94922363,37.90569505,Lindi,Liwale,0
-9.29185349,32.76148439,Songwe,Tunduma,0
-7.1095587,31.16863546,Katavi,Mlele,0
-2.67322513,32.98713723,Mwanza,Misungwi,0
-7.93351503,35.62488143,Iringa,Iringa,0
-4.73780131,34.92175666,Singida,Singida,0
-10.20788304,38.61708317,Lindi,Nachingwea,0
-5.03406267,32.8135983,Tabora,Tabora,0
-3.10638235,32.72948806,Geita,Nyang'Hwale,0
-6.56949144,35.51686308,Dodoma,Chamwino,0
-3.98881267,33.39135633,Tabora,Igunga,0
-6.16714858,35.64072975,Dodoma,Dodoma,0
-2.52886514,32.944507,Mwanza,Ilemela,0
-9.43086747,33.94750789,Mbeya,Kyela,0
-1.57333413,30.89063402,Kagera,Kyerwa,0
-5.03703596,38.88114133,Tanga,Muhenza,0
-3.63554014,34.27043326,Simiyu,Meatu,0
-1.94089677,32.84900123,Mwanza,Ukerewe,0
-2.57465184,33.27035113,Mwanza,Magu,0
-8.25101042,31.36216265,Rukwa,Kalambo,0
-5.86987324,35.13497039,Singida,Manyoni,0
-5.22469938,35.17758637,Dodoma,Chemba,0
-5.24608717,39.7815501,Kusini Pemba,Chake Chake,0
-4.62019737,38.22248328,Tanga,Lushoto,0
-4.05714406,33.08381687,Tabora,Nzega,0
-2.28377802,32.26085089,Mwanza,Ukerewe,0
-6.74255401,30.4086558,Katavi,Mpanda,0
-6.30066801,35.50059884,Dodoma,Bahi,0
-4.76843677,34.91823248,Singida,Singida,0
-6.39675216,30.98116992,Katavi,Mpanda,0
-7.94387197,31.63994351,Rukwa,Sumbawanga,0
-1.3931007,34.40298946,Mara,Tarime,0
-4.77385342,34.91746899,Singida,Singida,0
-5.24586928,39.78152996,Kusini Pemba,Chake Chake,0
-8.01678592,31.60432588,Rukwa,Sumbawanga,0
-2.48980596,32.91140241,Mwanza,Ilemela,0
-3.21108958,33.73073247,Simiyu,Maswa,0
-3.82701818,32.59571046,Shinyanga,Kahama,0
-3.1544011,32.37165687,Geita,Geita,0
-10.79317585,39.42057649,Mtwara,Tandahimba,0
-10.20485561,38.84264785,Lindi,Nachingwea,0
-1.8469395,31.53526371,Kagera,Muleba,0
-5.28188051,35.08592292,Singida,Ikungi,0
-3.00505885,31.92341344,Geita,Geita,0
-10.60585249,39.62165725,Lindi,Lindi,0
-2.65229413,32.6427019,Mwanza,Sengerema,0
-4.26913134,33.89088392,Tabora,Igunga,0
-6.05436477,37.08289039,Morogoro,Gairo,0
-6.53889839,38.99252084,Pwani,Bagamoyo,0
-10.7113889,39.44510015,Mtwara,Newala,0
-7.78344893,35.67741537,Iringa,Iringa,0
-2.76385296,32.60417031,Mwanza,Sengerema,0
-7.0477213,39.02546049,Pwani,Kisarawe,0
-4.51035882,35.08395831,Manyara,Hanang,0
-2.48593805,32.90187862,Mwanza,Ilemela,0
-5.93497579,37.27648323,Tanga,Kilindi,0
-8.6357603,31.42898178,Rukwa,Kalambo,0
-5.96009288,35.97480153,Dodoma,Dodoma,0
-3.01099196,33.93790263,Simiyu,Itilima,0
-5.71392339,34.49665561,Singida,Manyoni,0
-7.45306085,31.3865285,Katavi,Mlele,0
-10.8773771,39.4114124,Mtwara,Tandahimba,0
-10.78213979,39.549579,Mtwara,Tandahimba,0
-6.81392804,30.4897958,Katavi,Mpanda,0
-8.00965467,35.49569723,Iringa,Iringa,0
-7.11475564,31.22951405,Katavi,Mlele,0
-9.30585751,33.62524829,Mbeya,Rungwe,0
-4.86590227,30.33015456,Kigoma,Kasulu,0
-2.71367957,33.14215618,Mwanza,Misungwi,0
-10.5042441,39.0126081,Mtwara,Masasi,0
-3.36464729,36.71884868,Arusha,Arusha,0
-8.53648282,32.94131186,Songwe,Songwe,0
-4.8540185,29.73632232,Kigoma,Kigoma,0
-7.56897179,36.10786949,Iringa,Kilolo,0
-7.83143153,33.34991295,Mbeya,Chunya,0
