counter,Latitude,Longitude,District,Errors
4193,-1.94175956,32.86154415,Ukerewe,0
4194,-3.11010746,33.6344687,Maswa,0
4195,-7.77652939,31.1016933,Nkasi,0
4196,-4.55247459,34.84484101,Singida,0
4197,-3.02490161,33.26815836,Kwimba,0
4198,-10.79203811,39.59280733,Tandahimba,0
4199,-5.24628239,39.78146248,Chake Chake,0
4200,-4.41938574,34.75708689,Mkalama,0
4201,-2.12292182,33.06129932,Ukerewe,0
4202,-5.92767689,39.222412,Kaskazini B,0
4203,-9.27791078,33.36712047,Mbeya Rural,0
4204,-4.07162513,35.26445663,Mbulu,0
4205,-4.48527636,35.06339332,Hanang,0
4206,-6.3228311,31.08510365,Mpanda Urban,0
4207,-6.78489024,39.15758897,Kinondoni,0
4208,-2.6501351,33.97013175,Bariadi,0
4209,-3.55837605,33.89252999,Kishapu,0
4210,-4.82994138,34.75602817,Singida Urban,0
4211,-11.09859129,39.30819959,Masasi,0
4212,-3.36864306,36.7358037,Arusha Urban,0
4213,-3.36708821,37.31829697,Moshi Municipal,0
4214,-2.87786531,32.24713298,Geita,0
4215,-4.09601809,32.40535895,Kahama,0
4216,-3.10066288,32.72063527,Nyang'wale,0
4217,-9.36266463,34.79414138,Njombe Urban,0
4218,-8.3775432,31.9778476,Sumbawanga Rural,0
4219,-2.02321484,33.4652601,Bunda,0
4220,-1.40578371,33.70519716,Butiama,0
4221,-1.24031658,34.36175516,Tarime,0
4222,-10.19665318,38.56693731,Nachingwea,0
4223,-5.24592151,39.7814409,Chake Chake,0
4224,-10.4987436,39.02669983,Masasi,0
4225,-1.20880009,31.40766746,Missenyi,0
4226,-5.88812434,36.44819071,Kongwa,0
4227,-4.86575808,30.33747968,Kasulu,0
4228,-4.83977298,38.41903621,Lushoto,0
4229,-8.76838345,31.94963397,Kalambo,0
4230,-2.3863835,33.09933123,Magu,0
4231,-6.19499287,39.2266067,Magharibi,0
4232,-3.37139258,36.67978606,Arusha Urban,0
4233,-1.37503255,34.43341782,Tarime,0
4234,-6.93109659,39.26485789,Temeke,0
4235,-2.48840931,32.98787266,Ilemela,0
4236,-3.61897844,33.81443296,Kishapu,0
4237,-6.17356724,39.21313041,Mjini,0
4238,-6.55806086,38.51010255,Bagamoyo,0
4239,-1.83981594,31.65849086,Muleba,0
4240,-4.07328831,37.99171758,Same,0
4241,-3.24936851,37.00527233,Siha,0
4242,-7.72359556,35.72460725,Iringa Urban,0
4243,-3.31057387,36.7109928,Arusha,0
4244,-6.29940664,33.84635452,Sikonge,0
4245,-5.33682068,39.73056439,Mkoani,0
4246,-3.30065951,34.2112946,Meatu,0
4247,-3.25525952,37.00938344,Meru,0
4248,-11.00824545,35.63387595,Songea Rural,0
4249,-8.55096666,32.55036845,Momba,0
4250,-2.48752538,32.90246562,Ilemela,0
4251,-5.07679434,39.10400608,Tanga,0
4252,-6.92571476,39.26128931,Temeke,0
4253,-8.55425253,34.44396109,Mbarali,0
4254,-7.83068066,33.35191777,Chunya,0
4255,-7.14879396,31.20221427,Mlele,0
4256,-8.19161075,31.84840226,Sumbawanga Rural,0
4257,-7.40458161,37.66183007,Morogoro,0
4258,-10.55145005,39.79091466,Mtwara Rural,0
4259,-3.39592851,37.54832001,Moshi,0
4260,-5.31065864,36.55865672,Kiteto,0
4261,-8.01656204,31.60310409,Sumbawanga Urban,0
4262,-3.81362757,32.21364267,Kahama,0
4263,-9.3367279,34.7660349,Njombe Urban,0
4264,-3.64538117,34.30278951,Meatu,0
4265,-4.88898332,29.74064178,Uvinza,0
4266,-10.6973395,39.39320891,Newala,0
4267,-5.05668737,39.72649353,Wete,0
4268,-8.77794874,34.6436567,Wanging'ombe,0
4269,-9.95267421,39.3278335,Lindi Rural,0
4270,-8.69609397,34.37406803,Mbarali,0
4271,-4.84349615,29.97206061,Kasulu,0
4272,-5.08524838,30.56630549,Uvinza,0
4273,-3.371019,36.66514703,Arusha Urban,0
4274,-5.4425568,38.03732226,Handeni Township Authority,0
4275,-1.38362239,34.6195841,Tarime,0
4276,-7.79409851,35.78601466,Iringa Urban,0
4277,-7.8667492,31.443349,Nkasi,0
4278,-3.21461144,31.78977843,Chato,0
4279,-3.16331264,35.98023686,Monduli,0
4280,-4.37364345,35.07298183,Hanang,0
4281,-8.2011899,35.99779655,Kilolo,0
4282,-2.62811949,32.94880366,Nyamagana,0
4283,-3.15257786,33.66195214,Maswa,0
4284,-7.48072998,36.47941805,Kilolo,0
4285,-8.3777153,31.97616998,Sumbawanga Rural,0
4286,-6.12629928,39.21921637,Magharibi,0
4287,-7.94914934,35.78576812,Kilolo,0
4288,-7.9791682,31.63668172,Sumbawanga Urban,0
4289,-2.87564763,32.2467933,Geita,0
4290,-8.28876298,35.30634357,Mafinga Township Authority,0
4291,-5.17310517,38.42293398,Korogwe Township Authority,0
4292,-2.8596552,33.2832481,Misungwi,0
4293,-10.56073435,39.17437209,Newala,0
4294,-6.79419439,39.23190766,Kinondoni,0
4295,-4.55236309,34.84422053,Singida,0
4296,-1.65027021,31.70678485,Muleba,0
4297,-2.60259882,33.42144989,Magu,0
4298,-8.35539143,31.83586901,Sumbawanga Rural,0
4299,-3.3588975,36.66105838,Arusha,0
4300,-5.31109165,36.55736837,Kiteto,0
4301,-4.87776781,31.58190005,Kaliua,0
4302,-1.75130931,31.61494174,Muleba,0
4303,-10.40641478,39.16533731,Masasi,0
4304,-6.14181394,39.24162468,Magharibi,0
4305,-6.13102389,39.30298799,Kati,0
4306,-5.05634782,39.7262953,Wete,0
4307,-10.19675021,38.56411476,Nachingwea,0
4308,-3.37151275,36.67952618,Arusha Urban,0
4309,-8.5671212,32.1263051,Sumbawanga Rural,0
4310,-8.88365561,33.29386408,Mbeya Rural,0
4311,-5.05471446,39.72739885,Wete,0
4312,-10.91473292,38.27528972,Nanyumbu,0
4313,-9.36250517,34.79371868,Njombe Urban,0
4314,-10.84776068,39.69934103,Tandahimba,0
4315,-3.3869957,36.67060159,Arusha Urban,0
4316,-6.17156538,39.22342265,Mjini,0
4317,-3.37151034,36.68294249,Arusha Urban,0
4318,-5.70113997,34.49584349,Manyoni,0
4319,-6.23988624,39.5290443,Kusini,0
4320,-2.47184118,32.38690731,Sengerema,0
4321,-3.30273989,37.12636021,Hai,0
4322,-10.78500557,38.61812398,Masasi,0
4323,-4.34980369,34.43451596,Iramba,0
4324,-7.70105615,31.28275349,Nkasi,0
4325,-2.91245491,32.76671526,Sengerema,0
4326,-6.53673181,38.99625437,Bagamoyo,0
4327,-8.04794301,35.46855488,Iringa Rural,0
4328,-7.95012312,31.60317711,Sumbawanga Urban,0
4329,-3.2902314,37.37396764,Moshi,0
4330,-2.46187548,32.38935031,Sengerema,0
4331,-4.90621496,35.78076771,Kondoa,0
4332,-4.48112301,34.19247681,Iramba,0
4333,-5.6188922,32.74549607,Sikonge,0
4334,-11.02966048,39.25608632,Masasi,0
4335,-6.16703688,35.88922572,Dodoma Urban,0
4336,-6.14582829,39.32852935,Kati,0
4337,-10.64152692,38.84613551,Masasi Township Authority,0
4338,-10.91407235,38.29116561,Nanyumbu,0
4339,-7.11633272,37.80516688,Morogoro,0
4340,-6.34200137,31.06302316,Mpanda Urban,0
4341,-3.34488751,37.57880964,Moshi,0
4342,-8.3554669,31.83600023,Sumbawanga Rural,0
4343,-3.21026426,33.72567517,Maswa,0
4344,-7.74840978,35.71653061,Iringa Urban,0
4345,-3.2512244,30.90740879,Kakonko,0
4346,-4.13167784,33.46936245,Igunga,0
4347,-7.91077965,39.6702213,Mafia,0
4348,-3.82655274,30.63726958,Kibondo,0
4349,-3.35432817,37.33341424,Moshi Municipal,0
4350,-2.56211109,32.92308705,Nyamagana,0
4351,-10.71545873,39.99405957,Mtwara Rural,0
4352,-3.24441409,33.43333307,Kwimba,0
4353,-10.68663251,39.59156717,Tandahimba,0
4354,-6.33369813,31.07949901,Mpanda Urban,0
4355,-7.78652458,31.68340074,Sumbawanga Rural,0
4356,-6.77357951,36.64744443,Kilosa,0
4357,-4.36872087,35.07074222,Hanang,0
4358,-7.55714818,31.0229319,Nkasi,0
4359,-6.92689047,37.77160806,Morogoro,0
4360,-2.55894215,32.92318345,Nyamagana,0
4361,-6.19482152,39.22594908,Magharibi,0
4362,-3.10250125,37.59205914,Rombo,0
4363,-10.36246475,40.10346754,Mtwara Rural,0
4364,-4.8215387,34.75207396,Singida Urban,0
4365,-3.42415534,36.69790136,Arusha Urban,0
4366,-7.97988049,31.63692515,Sumbawanga Urban,0
4367,-3.28026744,31.66959392,Bukombe,0
4368,-4.45871646,29.81263974,Buhigwe,0
4369,-1.69759698,34.29231207,Serengeti,0
4370,-3.10356787,37.59165289,Rombo,0
4371,-2.66885275,32.98290573,Misungwi,0
4372,-7.79757035,35.78393317,Iringa Rural,0
4373,-2.52543191,32.90240367,Nyamagana,0
4374,-10.85931134,39.78008538,Tandahimba,0
4375,-3.95212527,35.44049058,Mbulu,0
4376,-6.81687352,30.48979203,Mpanda Rural,0
4377,-1.40590041,33.70514985,Butiama,0
4378,-2.87700356,37.36781116,Longido,0
4379,-5.24620567,39.78151191,Chake Chake,0
4380,-4.46109654,29.80932548,Buhigwe,0
4381,-6.88118383,39.28640058,Temeke,0
4382,-1.22944621,30.95163519,Kyerwa,0
4383,-3.30662462,37.12889224,Hai,0
4384,-4.84921432,29.74222569,Kigoma Rural,0
4385,-6.74588595,38.93410511,Kibaha Urban,0
4386,-5.69418179,34.49566478,Manyoni,0
4387,-3.67160349,33.43486474,Shinyanga Urban,0
4388,-3.35305476,37.46247629,Moshi,0
4389,-2.63969127,32.65659679,Sengerema,0
4390,-11.25867039,34.79193817,Nyasa,0
4391,-6.74049361,39.22987386,Kinondoni,0
4392,-8.54677303,32.54818365,Momba,0
4393,-8.77745717,33.64093872,Mbarali,0
4394,-8.54123118,31.90557821,Sumbawanga Rural,0
4395,-10.41646562,38.80292715,Nachingwea,0
4396,-4.3630575,35.07490805,Hanang,0
4397,-2.64000971,32.78456821,Sengerema,0
4398,-7.70060003,31.28370122,Nkasi,0
4399,-8.88242015,32.79934419,Mbozi,0
4400,-5.67641891,38.4155298,Handeni,0
4401,-7.4084755,37.66962205,Morogoro,0
4402,-6.85887263,39.26121425,Temeke,0
4403,-2.87656824,32.24714072,Geita,0
4404,-7.65708799,35.45464674,Iringa Rural,0
4405,-4.47892006,34.19106081,Iramba,0
4406,-4.81284203,34.22845807,Ikungi,0
4407,-1.34336068,31.65762173,Bukoba Rural,0
4408,-2.57690389,32.13647728,Geita,0
4409,-10.70293872,39.13228662,Newala,0
4410,-8.76818201,31.84210793,Kalambo,0
4411,-3.3760831,36.84828655,Meru,0
4412,-1.36496793,34.086326,Rorya,0
4413,-7.78110045,35.6924131,Iringa Urban,0
4414,-6.17335187,39.2128407,Mjini,0
4415,-3.6950072,37.42905878,Mwanga,0
4416,-1.56020115,31.6303145,Muleba,0
4417,-11.0482194,34.76017653,Mbinga,0
4418,-4.10023737,32.40643312,Kahama,0
4419,-7.45307404,31.38733494,Mlele,0
4420,-8.06128642,36.00472514,Kilolo,0
4421,-6.35070513,31.0700339,Mpanda Urban,0
4422,-7.7114273,35.5101219,Iringa Rural,0
4423,-2.63584851,33.97198602,Bariadi,0
4424,-8.81366504,33.85416621,Mbarali,0
4425,-2.5765574,32.65339574,Sengerema,0
4426,-8.53085173,31.868803,Kalambo,0
4427,-10.8958628,39.0017902,Masasi,0
4428,-6.58692191,36.07668864,Mpwapwa,0
4429,-4.70028718,38.11969714,Korogwe,0
4430,-5.69415903,34.4956783,Manyoni,0
4431,-1.51192274,33.80686463,Musoma Municipal,0
4432,-7.68101754,36.03957131,Kilolo,0
4433,-3.36723639,36.68588263,Arusha Urban,0
4434,-2.95812852,33.91676794,Itilima,0
4435,-5.93348728,39.29595669,Kaskazini A,0
4436,-4.88702807,29.64447632,Kigoma Municipal-Ujiji,0
4437,-6.794144,39.25055705,Kinondoni,0
4438,-7.59992578,36.99753387,Kilosa,0
4439,-3.34056254,37.30180195,Moshi Municipal,0
4440,-6.57579777,36.05780241,Mpwapwa,0
4441,-7.04764776,39.02586183,Kisarawe,0
4442,-3.37141342,36.67961527,Arusha Urban,0
4443,-8.1283768,30.96702347,Nkasi,0
4444,-3.477192,37.57591781,Mwanga,0
4445,-9.17806875,33.81723465,Rungwe,0
4446,-6.14339747,39.21951706,Magharibi,0
4447,-6.17317393,39.22521643,Mjini,0
4448,-4.77754396,34.91536522,Singida,0
4449,-7.52993826,36.44172185,Kilolo,0
4450,-10.13110817,39.13921236,Lindi Rural,0
4451,-6.61765829,39.09667241,Kinondoni,0
4452,-10.50919955,38.99619293,Masasi,0
4453,-5.02966713,34.76327206,Ikungi,0
4454,-6.76848741,39.26351186,Kinondoni,0
4455,-8.95760685,33.2431602,Mbeya Rural,0
4456,-2.71563059,33.14014587,Misungwi,0
4457,-2.37801289,33.58141148,Busega,0
4458,-8.7526444,34.3836315,Mbarali,0
4459,-4.84832622,34.83888055,Singida Urban,0
4460,-6.18750909,39.21524228,Mjini,0
4461,-4.2005937,34.83728914,Mkalama,0
4462,-1.32439921,31.79060955,Bukoba Urban,0
4463,-5.31083749,36.55779692,Kiteto,0
4464,-4.821126,39.08718144,Mkinga,0
4465,-4.83163843,34.75111743,Singida Urban,0
4466,-6.8448103,39.27896295,Temeke,0
4467,-7.73517108,35.69098159,Iringa Urban,0
4468,-4.61113203,29.78439333,Buhigwe,0
4469,-2.65178535,32.64354616,Sengerema,0
4470,-3.42233396,36.69695543,Arusha Urban,0
4471,-4.30920922,35.63307073,Babati,0
4472,-10.25076517,38.6949337,Nachingwea,0
4473,-3.33940793,35.6744051,Karatu,0
4474,-4.98420897,39.83423174,Micheweni,0
4475,-8.12849939,30.96694801,Nkasi,0
4476,-5.80228966,34.39125786,Manyoni,0
4477,-11.04045718,37.18235077,Tunduru,0
4478,-7.79888262,35.84056943,Kilolo,0
4479,-2.48649399,32.92365976,Ilemela,0
4480,-7.77503604,31.10262795,Nkasi,0
4481,-4.6401574,38.32428909,Lushoto,0
4482,-1.68788454,33.70271659,Musoma,0
4483,-8.60569309,35.03477365,Mufindi,0
4484,-5.08531988,30.56452544,Uvinza,0
4485,-3.2205215,32.66662683,Nyang'wale,0
4486,-7.31191319,35.50944146,Iringa Rural,0
4487,-3.27870036,37.0967452,Siha,0
4488,-6.66150648,37.13616899,Kilosa,0
4489,-3.24420363,33.44688973,Maswa,0
4490,-10.93524334,39.23487956,Newala,0
4491,-9.40929409,33.91586266,Rungwe,0
4492,-6.72155204,38.7363732,Kibaha,0
4493,-4.39482567,34.52866896,Iramba,0
4494,-6.20790884,39.3860568,Kati,0
4495,-3.48906492,36.81896841,Arusha,0
4496,-7.34652636,38.97943254,Mkuranga,0
4497,-1.3602773,34.0741659,Rorya,0
4498,-3.25200206,33.4323617,Kwimba,0
4499,-4.83878912,29.97728704,Kasulu,0
4500,-4.70035658,38.11960313,Korogwe,0
4501,-6.72336956,38.73701254,Kibaha,0
4502,-10.098246,34.68724077,Ludewa,0
4503,-7.99322862,35.51198619,Iringa Rural,0
4504,-4.20140816,30.49005023,Kasulu,0
4505,-9.65624205,33.90283086,Kyela,0
4506,-3.00960276,33.08357587,Misungwi,0
4507,-3.39274935,36.67652859,Arusha Urban,0
4508,-8.25617764,31.70047598,Sumbawanga Rural,0
4509,-5.98998644,37.7543036,Mvomero,0
4510,-3.35860937,36.96331225,Meru,0
4511,-5.49020609,29.78243361,Uvinza,0
4512,-6.27271968,31.13037349,Mlele,0
4513,-2.52508516,32.96644255,Ilemela,0
4514,-6.18769793,39.21535397,Mjini,0
4515,-7.600733,31.271866,Nkasi,0
4516,-2.45972585,32.91505391,Ilemela,0
4517,-10.79306152,38.32075894,Nanyumbu,0
4518,-5.57764394,36.12819559,Chamwino,0
4519,-6.83694998,39.18625143,Ilala,0
4520,-6.5826032,39.08064053,Bagamoyo,0
4521,-10.10590171,39.62103287,Lindi Urban,0
4522,-1.81325378,33.39656666,Musoma,0
4523,-8.37381543,31.71900172,Kalambo,0
4524,-2.62144975,31.83726521,Chato,0
4525,-8.88301112,33.2926001,Mbeya Rural,0
4526,-8.25591411,35.09261507,Mufindi,0
4527,-8.20145336,36.69608407,Ulanga,0
4528,-3.54537834,36.98614273,Simanjiro,0
4529,-10.3612822,40.1044532,Mtwara Rural,0
4530,-1.98496186,33.06744048,Ukerewe,0
4531,-9.33686182,34.76615742,Njombe Urban,0
4532,-9.02976987,32.46453602,Momba,0
4533,-8.83162008,33.40734266,Mbeya Rural,0
4534,-7.97723671,31.62934509,Sumbawanga Urban,0
4535,-11.01474998,39.44330245,Newala,0
4536,-6.26418473,36.86813022,Gairo,0
4537,-6.15632129,39.21349557,Mjini,0
4538,-10.48922152,39.0272002,Masasi,0
4539,-7.8554678,31.1767315,Nkasi,0
4540,-7.78568306,31.68299458,Sumbawanga Rural,0
4541,-3.8266611,32.68357903,Kahama Township Authority,0
4542,-6.75871644,36.47036235,Mpwapwa,0
4543,-4.10959584,35.1668814,Mbulu,0
4544,-4.93023976,34.94191272,Ikungi,0
4545,-4.12355868,34.81639463,Mkalama,0
4546,-3.37290281,36.66479399,Arusha Urban,0
4547,-5.98190685,35.44167866,Bahi,0
4548,-2.53866517,32.2379529,Sengerema,0
4549,-8.52062743,32.03553018,Sumbawanga Rural,0
4550,-2.55455142,30.60490943,Ngara,0
4551,-9.33880266,34.76909735,Njombe Urban,0
4552,-7.48157037,31.48232368,Sumbawanga Rural,0
4553,-10.28122597,40.19015152,Mtwara Urban,0
4554,-2.45880746,32.91686199,Ilemela,0
4555,-7.11904687,37.80400823,Morogoro,0
4556,-9.2398682,33.3389355,Mbeya Rural,0
4557,-10.68369124,38.87804577,Masasi Township Authority,0
4558,-4.9055818,35.77956941,Kondoa,0
4559,-5.69584241,36.63138608,Kiteto,0
4560,-9.27812001,33.3672644,Mbeya Rural,0
4561,-3.37141044,37.34038479,Moshi Municipal,0
4562,-6.8584481,39.23373304,Ilala,0
4563,-1.4982679,33.81420007,Musoma Municipal,0
4564,-1.84264815,31.14235261,Karagwe,0
4565,-11.02920223,39.25458266,Masasi,0
4566,-10.27678159,40.16491684,Mtwara Urban,0
4567,-6.34118782,31.06351263,Mpanda Urban,0
4568,-7.90046157,31.59553528,Sumbawanga Urban,0
4569,-6.67963135,39.20523588,Kinondoni,0
4570,-10.90432878,38.29934217,Nanyumbu,0
4571,-5.97545013,39.29570991,Kaskazini B,0
4572,-6.92289254,39.2575489,Temeke,0
4573,-4.80387092,34.2314113,Ikungi,0
4574,-3.66749249,35.59665126,Karatu,0
4575,-5.07558208,39.10336528,Tanga,0
4576,-5.27235177,39.7710182,Chake Chake,0
4577,-5.24569982,39.76819199,Chake Chake,0
4578,-2.58027566,32.13368674,Geita,0
4579,-10.79585684,39.59681868,Tandahimba,0
4580,-8.24022111,35.44063772,Mufindi,0
4581,-10.66554781,38.75018633,Masasi Township Authority,0
4582,-2.54140419,30.60856479,Ngara,0
4583,-4.67833416,34.90159985,Singida,0
4584,-6.79281446,39.24028683,Kinondoni,0
4585,-3.97052191,32.64843594,Kahama Township Authority,0
4586,-2.64404628,33.96825938,Bariadi,0
4587,-6.14774754,35.7354314,Dodoma Urban,0
4588,-4.09268972,34.72685066,Mkalama,0
4589,-6.92325914,39.25714172,Temeke,0
4590,-5.44422399,38.03356088,Handeni Township Authority,0
4591,-1.96005495,35.35670559,Ngorongoro,0
4592,-3.04249667,35.4821368,Ngorongoro,0
4593,-9.36727025,34.79541701,Njombe Urban,0
4594,-3.35362423,37.56974103,Moshi,0
4595,-3.16285042,33.30423053,Kwimba,0
4596,-10.83312115,34.88485525,Mbinga,0
4597,-11.11463395,38.47240218,Nanyumbu,0
4598,-3.82545466,30.63776413,Kibondo,0
4599,-5.24674316,39.76674765,Chake Chake,0
4600,-7.84958384,35.07776551,Iringa Rural,0
4601,-3.2153823,36.86084784,Meru,0
4602,-8.04990991,31.50523173,Sumbawanga Urban,0
4603,-5.93023629,39.29650852,Kaskazini A,0
4604,-10.97979949,35.60968168,Songea Rural,0
4605,-2.64061066,32.65826913,Sengerema,0
4606,-6.76569858,38.98200339,Kibaha Urban,0
4607,-8.9164321,33.5349685,Mbeya Urban,0
4608,-2.50275634,32.88878967,Ilemela,0
4609,-3.39190931,36.76328793,Meru,0
4610,-4.83811018,38.39747396,Lushoto,0
4611,-6.18741676,39.21496413,Mjini,0
4612,-10.98750247,35.62958404,Songea Rural,0
4613,-6.81358908,30.48797581,Mpanda Rural,0
4614,-2.62074003,31.83707619,Chato,0
4615,-5.06056898,39.73344608,Wete,0
4616,-2.48449545,32.98552346,Ilemela,0
4617,-6.16964631,39.19808851,Mjini,0
4618,-10.95695922,39.34335547,Newala,0
4619,-4.07166103,35.26423901,Mbulu,0
4620,-2.76211534,33.62763269,Magu,0
4621,-3.74866041,33.12584562,Shinyanga Rural,0
4622,-3.74310253,37.66395382,Mwanga,0
4623,-1.55559266,31.64192331,Muleba,0
4624,-8.28855139,35.30660574,Mafinga Township Authority,0
4625,-3.36300848,36.71739,Arusha,0
4626,-3.31723095,36.70748611,Arusha,0
4627,-7.06029184,39.0034244,Kisarawe,0
4628,-9.22130778,33.64099446,Rungwe,0
4629,-4.6065797,34.65926341,Singida,0
4630,-3.99358799,33.38465636,Igunga,0
4631,-7.94255779,35.7894983,Kilolo,0
4632,-5.02251567,32.81959873,Tabora Urban,0
4633,-9.44265303,33.55590895,Ileje,0
4634,-10.27451376,40.16657914,Mtwara Urban,0
4635,-2.84359154,33.08471453,Misungwi,0
4636,-3.03285323,33.25239706,Kwimba,0
4637,-3.35889274,33.55076747,Kishapu,0
4638,-11.09807204,39.3090232,Masasi,0
4639,-2.49025586,32.91209508,Ilemela,0
4640,-4.19310297,33.13189382,Nzega,0
4641,-1.45218485,31.06269439,Karagwe,0
4642,-6.41333773,39.54833362,Kusini,0
4643,-8.83105994,33.40287801,Mbeya Rural,0
4644,-7.75233217,35.67874948,Iringa Urban,0
4645,-2.70325068,33.49011789,Magu,0
4646,-6.14235118,39.33053308,Kati,0
4647,-2.48759593,32.92378414,Ilemela,0
4648,-5.88967407,35.19391148,Manyoni,0
4649,-4.18664387,34.24465161,Iramba,0
4650,-8.52583049,32.03565915,Sumbawanga Rural,0
4651,-9.40854024,33.9170048,Rungwe,0
4652,-6.74266528,36.09226886,Mpwapwa,0
4653,-4.35865441,35.07828671,Hanang,0
4654,-5.20515862,38.70744879,Muheza,0
4655,-3.12114554,33.50835078,Maswa,0
4656,-4.40879716,34.75675912,Mkalama,0
4657,-4.84677792,29.74531925,Kigoma Rural,0
4658,-6.88616527,39.26872973,Temeke,0
4659,-6.31226959,35.50032352,Bahi,0
4660,-8.41150781,35.36556408,Mufindi,0
4661,-8.63418999,33.1505912,Chunya,0
4662,-8.90604389,33.4634399,Mbeya Urban,0
4663,-5.22926027,35.17732234,Chemba,0
4664,-4.46071878,35.68922979,Babati,0
4665,-5.03704619,38.88127516,Mkinga,0
4666,-9.77152895,39.60196309,Lindi Rural,0
4667,-5.24618487,39.78146155,Chake Chake,0
4668,-10.68432707,39.59323728,Tandahimba,0
4669,-6.43483997,31.01892949,Mlele,0
4670,-1.97801851,32.91408399,Ukerewe,0
4671,-2.62667413,31.83730414,Chato,0
4672,-1.2458927,31.66448228,Missenyi,0
4673,-10.85906793,39.78029343,Tandahimba,0
4674,-8.84819111,34.82280027,Makambako Township Authority,0
4675,-5.18550904,38.70026673,Muheza,0
4676,-3.26304788,37.61412718,Rombo,0
4677,-8.83060301,33.40691078,Mbeya Rural,0
4678,-5.93248239,39.29612457,Kaskazini A,0
4679,-5.75002294,34.82844552,Manyoni,0
4680,-2.48705161,32.98692452,Ilemela,0
4681,-6.08774508,39.33021959,Kati,0
4682,-4.87759291,31.58209267,Kaliua,0
4683,-8.76871697,31.94923013,Kalambo,0
4684,-2.40436468,32.32875971,Sengerema,0
4685,-5.23642259,39.78100388,Chake Chake,0
4686,-2.91169091,32.16465991,Geita,0
4687,-2.82134773,33.58010005,Kwimba,0
4688,-2.68150861,30.58024027,Ngara,0
4689,-3.36036085,37.02878897,Meru,0
4690,-2.60968654,32.07072225,Geita,0
4691,-10.60996403,38.81282432,Masasi,0
4692,-10.61283714,35.60633645,Songea Urban,0
4693,-6.69680235,39.20613425,Kinondoni,0
4694,-5.06463358,34.90409609,Ikungi,0
4695,-3.21401915,37.26086107,Hai,0
4696,-5.06448502,34.90391985,Ikungi,0
4697,-3.12012649,33.49229271,Maswa,0
4698,-1.56765228,31.1525113,Karagwe,0
4699,-8.37119073,31.71743378,Kalambo,0
4700,-9.15346497,33.48421442,Rungwe,0
4701,-7.7766956,31.1017495,Nkasi,0
4702,-6.64347845,38.35284911,Bagamoyo,0
4703,-5.12817409,39.09793388,Tanga,0
4704,-6.24122395,39.53029405,Kusini,0
4705,-6.8440501,39.23679909,Ilala,0
4706,-2.55992692,32.92368893,Nyamagana,0
4707,-6.74587566,38.93313559,Kibaha Urban,0
4708,-3.60744182,36.7127034,Simanjiro,0
4709,-3.37338319,36.65832886,Arusha Urban,0
4710,-4.61282303,29.78233701,Buhigwe,0
4711,-1.79294176,34.73271143,Serengeti,0
4712,-8.28683057,35.30856375,Mafinga Township Authority,0
4713,-9.95448844,39.32938085,Lindi Rural,0
4714,-2.50256009,33.54747742,list index out of range,1
4715,-2.91298948,32.76571789,Sengerema,0
4716,-3.68650824,30.59106334,Kibondo,0
4717,-2.53297909,33.19786719,Magu,0
4718,-7.47995846,31.18818934,Nkasi,0
4719,-7.797343333,35.68892167,Iringa Urban,0
4720,-6.42142579,31.0221331,Mlele,0
4721,-6.83684884,39.18640317,Ilala,0
4722,-2.31685576,32.68399501,Sengerema,0
4723,-6.81217146,39.24438232,Kinondoni,0
4724,-6.89619177,37.49601845,Mvomero,0
4725,-8.17343432,36.3352024,Kilombero,0
4726,-6.84470502,39.23458185,Ilala,0
4727,-2.01625,33.8805089,Bunda,0
4728,-8.57047956,33.45200747,Chunya,0
4729,-7.83495411,38.39306187,Rufiji,0
4730,-8.3032033,35.29838433,Mafinga Township Authority,0
4731,-5.60368114,36.563531,Kiteto,0
4732,-5.49042054,29.7825617,Uvinza,0
4733,-10.79218739,38.31683556,Nanyumbu,0
4734,-2.49101325,32.91043564,Ilemela,0
4735,-9.33679127,34.76602712,Njombe Urban,0
4736,-4.89426922,38.57631249,Korogwe,0
4737,-9.3003491,34.77674401,Njombe Urban,0
4738,-8.41199432,35.36516646,Mufindi,0
4739,-6.83675121,39.1853348,Ilala,0
4740,-7.68107593,36.03961157,Kilolo,0
